Text,Sentiment
This time last week we were on route to Lovebox :( @MixedGemsBeauty shares her day and the new @CollectionLove prods http://t.co/tChmTf8om4,Positive
@ashtonboyf IMS OSAD :-(,Neutral
I hate breaking out :(,Negative
@Zearify i was in it :(,Neutral
@wilywagtail It still happens a lot - unfortunately there are still reports that people are falling for the scam :(,Negative
eric &amp; i made up and he still didn't tell me he loved me :-( fake ass,Negative
I miss ITB omigod :(,Negative
"I need a job and to learn to drive but, my fricken health is putting me back. :(",Neutral
"@cleanupchick Hi, unfortunately, we're unable to locate your original complaint. :( Pls DM us the product details &amp; we'll get back to you.",Negative
I miss my boyfriend :-(,Negative
@ZappingZach same :-(,Neutral
"@waniiamira ehem 😏😏 haha ala yeke :( its okay then, have fun in kk! jumpa next time, in ✈️ or 🇺🇸 maybe😋",Positive
Come home to an empty house and no ape :(,Negative
I've been such a shit bestfriend.:(,Negative
I'm gonna be so inactive next month :(,Neutral
Miss :(,Negative
@RebelGirl1323 :( Well try to do something to keep your mind off all the bad things. We're always here for you,Negative
@ANTHONYFTSIVAN i'VE NEVER SEEN OR FELT SNOW :(,Neutral
"@TroutAmbush I'm at work :(
I can show you once I get home, but during 1.2 I lost my maps by accident and lost my builds",Negative
@halehydruh i dont know huhu tests kasi namin and i didnt finish my AP test :-(,Neutral
Now I want a hot dog :(,Positive
"@34_1 no, they rejected section of the UK govt e-petitions site died :(",Negative
I'm so sad. :(,Negative
@zayndrome i cant find it :(,Neutral
@remnantsofme Oh no :( What building &amp; suite are you in!?,Neutral
I wanna cut k but I'm with my friends and they threw me a sleepover party :( so I'm pretending to be ok like usual,Positive
@swcgtbh leave me alone :(((,Negative
"praying for you , KHAMIS ... :( ... https://t.co/2Qg4dhxaGg #Kadhafi",Positive
damn forgot about my hot chocolate :(,Negative
I'm craving Oreos and milk :(((((,Neutral
And now that love island has finished I feel like summer has gone :(,Positive
@sugarymgc i miss you :(,Negative
@KrystalHosting Was just about to push a client your way for some hosting. Maybe I had better wait till next week :(,Positive
Im so irking :(,Neutral
someone say thank u and goodbye to chris for me tomorrow pls :(,Positive
i need nate ruess' album :(,Neutral
I could just really use a hug and maybe some icecream :(,Positive
@ZombieHam There are a lot of good comics events but they all seem to be for kids :( [part of the Schools program],Positive
@XFilesNews Looks more like dog food.... :( ugh!,Negative
I miss you so bad :((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((( @denniselazaro,Negative
@fluffyGAB aigoo our baby :(,Neutral
Want to watch paper town :-(((,Positive
I just wanna recover :((,Neutral
@deefizzy :-( poor boy,Negative
@KyraaVazquez u guys are together?? :(,Neutral
@gufuus i saw one doujin i think of killua getting fucked by ging i was a bit sad cause it didnt show dicks and i was hoping for ginggon :(,Negative
"My computer has broken and i have to wait until to fix it.i miss so much the twitter and you,guys.All my love..:(",Positive
@denisegohemun it feels like ytd :((((((,Positive
@thebodycoach Joe I'm sick can you come round and make me soup ? :(,Negative
"crying :(
#PDApaghimok",Negative
@woIfgaang it's the story of our life :( haha look who's talking,Positive
@Madrigal_6 I work :( smh,Negative
why isn't anyone awake :-((,Neutral
@MonsterxStitch ya sorry :-(,Negative
@SP3CTACL3S she's my friend :(,Positive
I used to be so flexible :( http://t.co/fc4NYvnfkb,Positive
This taxi driver is going really fast and I'm scared :(,Negative
@pamtravel I bet you are wonder what happened :(,Neutral
"Sheet, its hurt nanaman :(",Negative
Need a small lady to walk over my back. So sore.... :((((,Negative
@JayMcGuiness i want to meet you :(,Positive
Alex fell asleep :(,Neutral
why won't justin come to Scotland :(,Neutral
@wajiyaamjad ok I'll write u every week :((,Positive
@HuaAng75 but I have no curves and my tummy is so big.. How do I get flat abs? :(,Neutral
It looks like. :( https://t.co/DgynGEpHuH,Positive
I feel so sick my stomach hurts all I've done is cried all night I can't sleep :(,Negative
@fyoudontknow WAIT ITS GONE. LITERALLY IT IS :(((((,Neutral
@IsaHurairah that's a quote tweet :(,Neutral
@dearestdaryl @hjoldr cream pinay pie soup :(,Neutral
@yslzaint this one :( http://t.co/s5Dw4o9nvb,Neutral
"jadi langsung flasback .. :( ""@GGStepit: @crownhyoding dont cry babyy ;(""",Positive
okay i miss you @AnnShela_  :(( http://t.co/So3zOCWfiA,Positive
@BeaMiller I can not listen to your album because I live in France :(((((,Neutral
Some times I like this style :| but now I didn't liked it :( http://t.co/jjSI8VScPL,Neutral
Feel so sick :(,Negative
@thomaslegal By all accounts it is meant to hit us by lunch time :(,Neutral
i miss los :((((((,Negative
Pls stop saying rude nicknames that involve me being short im so sick of yall :(,Negative
@jamesamurao I miss you :(,Negative
@Apink_2011 pls write in english :( i dont understand,Positive
@lunatroye but snow is cold and gross and ew it's just a big mess because everyone just scrapes it into piles anyway :(,Negative
@maaaybs hey! I went home na. :(,Neutral
But I'm still hoping :( #ZaynIsComingBackOnJuly26,Positive
@pinkle_dhesi @HonouredMind no nigga in dallas looks like that :( sale sare bandar varge,Positive
Hammering down here right now......looks set for the day.....:(,Neutral
:( vidcon :(,Neutral
@youniseabeegale Abby :(,Neutral
I feel like crying for no reasons right now :(,Negative
poor them they must be so tired :(,Negative
When ur crazy af so you do this but it hurts so much bc u know that this shit aint real and its just edited :( http://t.co/ajZLTdCzI7,Negative
You will be forever missed &amp; loved lolo. :(,Positive
@__onlynay xbsbabnb poor you :(,Negative
although my mum asked me to watch it w her… but stillllllllllll :((( she hasn't read it yet SHE'D ASK QUESTIONS IN THE MIDDLE OF THE MOVIE,Neutral
Working 5 am everyday is exhausting :(,Negative
How did I end up in such a state last night :( :( :( :(,Neutral
tbh i prefer apmas14 idk man theres something not right with this years apmas :(,Negative
@hookuptrade can u just give 350 to @RihannaPedia &amp; @HolyHardwell ill give u 350 + 350 Rts or anything pls :(,Negative
@BRATSUNITED @ShutUpPenguin @epiphanichood why did it? Lmao. I only back out if it gets really really serious....:((,Positive
"@FreedomChild3 Had wondered why this has not happened earlier? But then I realized, we don't have the leadership to do it!  :-( #wakeupGOP",Neutral
@LlivingDead91 Ah dude :(,Neutral
I wanna take adams candy and eat it :(,Neutral
PLEASE watch infinite's mv!!!!!! :(,Positive
Can't believe I was too ill to go to work today. Wish I was there :(,Positive
@cloudljp same :((((( i hate school U DONT UNDERSTAND i missed a LOT i blame school,Negative
like I can't actually put any pressure on my ankle so I have to hop around the house and I just lost my balance and fell over :(,Positive
Bull shark :( I am so late!!!! Trafficccccccc,Neutral
I miss oscar :(,Negative
@BabySyasya_97 i need translator :(,Neutral
@haelic but last time the one was working :( and their fb is gone too? i haven't checked for a long time lol,Positive
"@carterreynolds @hankgreen because you're asian!!!! ummmm or maybe because ur filmed child pornography, slutshamed, faked suicide,ect. :-(",Negative
@LittleMix Poland is not faraway from Germany girls :( I still believe that one day we can meet,Neutral
@ArchieMill98 good on you! I quit my full time job last week and now can't find another one :(,Positive
"@theresaninkspot :( Well, the cookies better be worth it",Positive
@MalcolmInx lmao if I can catch up to the point where I can watch weekly then I'll be ok with that if I make it to 700 &amp; there's 800 eps :(,Positive
@nottswcentre Those cakes look AMAZING! Can't believe I'm missing it! :(,Positive
@angelicaorganic I keep forgetting you're in the area.  :-( but want to visit. Next time xx,Positive
"@BillPolykretis @to_kazanaki makes me want to watch the whole film, then the CGI kicks in (oops, pun) &amp; I start grumbling &amp; turn it off :(",Positive
Seeing delph in another kit upsets me :(,Negative
@Graceaddley24 miss you too :( ! And haha the x's 😂😂 I still remember how u hate them xxxxx,Negative
#ZaynIsComingBackOnJuly26 this is not funny :(((((,Positive
@harrypusspuss @ThePinkLaptop @toninicho We're allowed a cheat MEAL :(,Negative
"have fun in Osaka, super junior!! :( it would be lovely to watch their comeback stage though",Positive
@ParkSooyoungie @_allypasturan @gbrllx aytona? hala guys get ready na mathird wheel :(( jkjk,Positive
Worst day ever :( #pain# ...,Negative
can only backtrack 3 hours :( .... it's time to start actually utilizing these lists,Neutral
so i have to survive another week without my phone :(,Neutral
i wish :( https://t.co/H8nYlHaQOo,Positive
pats jay : (,Neutral
@4ndypyro sad story broh :(,Negative
@shayftcolleen uh I was asleep :(,Neutral
I need my boyfriend rn but he won't answer my callllllls :(,Neutral
@laylaharden The Icarus 500 awning unfortunately won't fit the 600 size :(,Negative
2 bach :( https://t.co/dPRNCcNEZd,Neutral
6 days left :(,Neutral
@JayMcGuiness please baby follow me :(((,Positive
there's nothing to do :-(,Neutral
I can't feel tomorrow :(,Neutral
No give work again your old staff come police later my be court.  I look another job.  :(  bye bye.,Neutral
@genrentuk with landlords like @RichardBenyonMP as MP's though that's not going to be easy? :-(,Positive
looking at old photos and getting sad :(,Negative
@londonbakes oh no :( hope everything is okay.,Positive
@MrsAnneTwist @Argos_Online @macmillancancer i want i want i want you to follow me i want i want i want but that's crazy :( please love!(:♡♡,Positive
@WatchThatAnime @DigiWorks78 @eckoxsoldier its bullshit :(,Negative
!! NUGGETS AND FRIES !! :-((,Neutral
Love Warrior :-(,Positive
@izzy_sainz but too tired to eat :(,Negative
daming assignment :(,Neutral
I'm watching gossip girl and its making me so sad :(,Negative
@Wufanited tomorrow :(((,Neutral
I still really miss my purple hair tie :( https://t.co/pqBSDisZQa,Negative
i can't deal with this match unless ishii just fucks everything up :(,Negative
Clara and Yiling left me :(,Neutral
@bae_ts WHATEVER STIL L YOUNG &gt;:-(,Positive
last chance :(,Positive
@CelestialZephyr SAME :(,Neutral
is it just me or does it look like she cried? it looks like she cried a bit :(,Negative
@S1dharthM Come online and follow people :/ What z wrong in me?! Y do u ignore me Sidharth?!?!! :( :(,Negative
"@TotallyWonwooed lol, i'm too lazy to learn ps :((((",Positive
don't sleep. I'm here : (,Neutral
Bad day???:-(,Negative
Tagal :(,Neutral
@vlamhlongovic Oh no Ndabenhle :-( Please let us know why you feel this way? ^SA,Positive
I've got one poorly doggy :(,Neutral
Reply please antagal :(,Positive
@CrabbyCrabsBB Windows 7 here :(,Neutral
"@Miss_J_Hart @staffrm well, I'm only on P.41 &amp; 8 pages of notes thus far :-( and I've read twice before",Positive
i want all of kylie jenners clothes :(,Positive
"@SkyHelpTeam yes unfortunately I am, I have done the whole troubleshooting of the box too and I'm still having issues :(",Positive
I miss those convo's so bad damn :(,Negative
Dem free tix to Big Bang concert :(,Positive
@TinyKyrus So youre not gonna guess whats inside my box? :(((,Neutral
@marlenejazmyne idk :-( maybe because I think boobs are more fun to play with,Positive
jahat :( https://t.co/k1MWoiqBiy,Neutral
@Teeena232 We're sorry about this :( You'll no longer be able to access the site as you'll automatically be redirected to your local site.,Negative
i was mad at gigi in my dream because we were hanging out and she didnt want to talk to me :( @GiGiHadid,Negative
"carter: I don't deserve this hate :(
me: and i don't deserve just a single corn chip? I deserve two corn chips?",Positive
@BeingJahirShah nnnoooo!!! Cz he's not a daddy gorilla anymore... :(,Neutral
I still have over 6 hours of work left omg :(,Neutral
@bastiani_matteo @sophiescott do you have a link? I missed HBM :(,Negative
Freaking humidity!! I think I never get used to it even I'm 100% Japanese. :(,Negative
School works :(,Neutral
:( I can no longer admire the consistency of Jason Shackell's hair on the @NoNayNeverNet podcast http://t.co/T9rpuLyb5u,Positive
"I envy those people who get to meet and have a picture with Laura, Taylor, Lana, etc. They're so lucky to meet my babies :(",Positive
I want both of this sa bday ko :( :( :( ^_^ ^_^ &lt;3,Positive
@JayMcGuiness  :-( please notice me gonna spam u till u follow me baby,Negative
MY kik - twers782 #kik #kikhorny #lesbian #hornykik #girls #countrymusic #hornykik :( http://t.co/JYkCJdEdDP,Neutral
I need hug :(,Positive
No words can explain how much i miss you. Hope you know that.  :( @zaynmalik,Positive
oh gfriend is performing rn? :(,Neutral
@GZTAEHUN ok :-( i only have my d &amp; w hahaahahahaha,Positive
"@Worthless_Bums SM1 wasn't that bad. I mean, I only got mutilated by a robot that shot through a wall I didn't know could be destroyed...&gt;:(",Positive
@soorjugn dare :(,Neutral
"Good morning, Twitter friends! Hope you all have an amazing day! So freakin tired, need more sleep :(",Positive
"😢 ""@ haestarr: i’m just :(( http://t.co/FY8LWoZmob""",Neutral
@Citadel_Hoju @Citadel_Carry @StubsAU @Citadel_Jimz I wish I was there to help :(,Positive
@junior_jones it was good as always 😀Flying back today though :(,Positive
Why do I need to have a car that functions as a car :(,Neutral
"I wish Twitter would support audio recordings. I would send yall snippets, these are amazing :(",Positive
